session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5fea0e814e54094cd1af3b0f,5fd2cd83d675460f2f37b6ee,RETURNED,2020-12-28 16:57:39.996000,,333499.809072,20,27,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fea0f27bbdf7f9aa0707351,5d50feca50bdcf0001e8d38a,APPROVED,2020-12-28 17:00:37.561000,2020-12-28 17:05:35.559000,297.998,25,600,1,100,2020-12-28 20:35:37.006000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0f3029db959bdc0b99fe,5d1555fe628de0001966c2fa,APPROVED,2020-12-28 17:00:35.811000,2020-12-28 17:05:00.780000,264.969,22,560,0,100,2020-12-28 20:35:42.144000,66C39AD6,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
5fea0f4d4b3bdc95c0320c6e,5ecd5388fef6f20969f2cd6b,APPROVED,2020-12-28 17:01:04.227000,2020-12-28 17:05:51.978000,287.751,23,181,1,100,2020-12-28 20:35:57.397000,66C39AD6,United States,United States,Full-Time,White,English,Portugal,Female,No
5fea0f5a878eaa9a2dd73359,5a2732ceb51a74000132da85,APPROVED,2020-12-28 17:01:17.884000,2020-12-28 17:12:39.782000,681.898,28,348,2,99,2020-12-28 20:36:21.052000,66C39AD6,Bulgaria,United States,Part-Time,White,Bulgarian,United States,Female,No
5fea0f8a83f6af961b327f59,5edc81ee48cb0e95afe922b6,APPROVED,2020-12-28 17:02:15.899000,2020-12-28 17:12:33.460000,617.561,26,384,1,100,2020-12-28 20:36:39.033000,66C39AD6,"Venezuela, Bolivarian Republic of",United States,Unemployed (and job seeking),White,Spanish,United States,Female,No
5fea101b9378614e46e64d9d,5fb69659e8273907f01b100d,APPROVED,2020-12-28 17:04:27.197000,2020-12-28 17:36:46.825000,1939.628,26,75,1,100,2020-12-28 20:37:51,66C39AD6,United States,United States,Unemployed (and job seeking),White,,United States,Female,No
5fea1023e7417a9ad7cbe16d,5fc1b73a2001ea1cf3f3225c,APPROVED,2020-12-28 17:04:39.784000,2020-12-28 17:14:01.634000,561.85,21,70,0,100,2020-12-28 20:37:54.754000,66C39AD6,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,Yes
5fea1075eed16d9b7f466120,5fb5de98af57001e7b249e68,APPROVED,2020-12-28 17:06:05.651000,2020-12-28 17:15:52.434000,586.783,28,42,1,99,2020-12-28 20:38:11.755000,66C39AD6,United States,United States,Full-Time,White,,United States,Female,No
5fea107de6b2819ba12d3937,5f4f29b8c154ed17df64546b,APPROVED,2020-12-28 17:06:12.401000,2020-12-28 17:10:36.922000,264.521,24,211,0,100,2020-12-28 20:38:15.553000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,Yes
5fea10c1b0feb89d2ab09687,5f96422e2d1b2050e89a2343,APPROVED,2020-12-28 17:09:10.669000,2020-12-28 17:15:24.564000,373.895,21,133,0,100,2020-12-28 20:38:35.838000,66C39AD6,Canada,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea10f2bc4c4d9c510faa5b,5fbe98e0e2bc9703bfd640d7,APPROVED,2020-12-28 17:08:14.699000,2020-12-28 17:21:15.534000,780.835,25,65,0,100,2020-12-28 20:39:03.605000,66C39AD6,United States,United States,Unemployed (and job seeking),White,,United States,Female,No
5fea114fd92c4a1b1a85227c,5ebe057674d69c15b1642055,APPROVED,2020-12-28 17:09:38.550000,2020-12-28 17:14:25.059000,286.509,23,205,0,100,2020-12-28 20:39:18.386000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,Yes
5fea1197705a1f4d03abb106,5f5588eb6fb28c959e202247,APPROVED,2020-12-28 17:10:59.697000,2020-12-28 17:17:43.228000,403.531,27,247,0,100,2020-12-28 20:39:57.884000,66C39AD6,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,No
5fea11bdc5f99b9b48143d2b,5c97df1f9e1eff001662ed96,APPROVED,2020-12-28 17:11:29.142000,2020-12-28 17:19:52.968000,503.826,27,862,0,100,2020-12-28 20:40:15.507000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea122a46872e95b67733b5,5e3efbdf8c5c2015bfcdf4f2,APPROVED,2020-12-28 17:13:16.921000,2020-12-28 17:16:14.572000,177.651,25,482,0,100,2020-12-28 20:40:43.671000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea12584b3bdc96332a24c9,5f42f33216548e5291508e33,APPROVED,2020-12-28 17:14:04.708000,2020-12-28 17:20:43.258000,398.55,28,254,0,100,2020-12-28 20:41:04.360000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea1291b0feb89d2ab09692,5ec03a7169738f43d87ffc72,APPROVED,2020-12-28 17:15:00.276000,2020-12-28 17:23:59.963000,539.687,19,475,1,100,2020-12-28 20:41:08.577000,66C39AD6,United States,United States,Unemployed (and job seeking),White,English,United States,Female,Yes
5fea12aa0007154e5248f34f,5da23c68cf775d001724d361,APPROVED,2020-12-28 17:15:32.892000,2020-12-28 17:22:22.370000,409.478,27,524,0,100,2020-12-28 20:41:13.648000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea130a520dd19c379b7d6f,5fd8040d29dc4011f9f8db84,APPROVED,2020-12-28 17:17:04.853000,2020-12-28 17:22:01.644000,296.791,21,38,0,100,2020-12-28 20:41:35.163000,66C39AD6,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,Yes
5fea1321c274b39be8f2a4d8,5fbeb5f23e091b000994404c,APPROVED,2020-12-28 17:17:32.641000,2020-12-28 17:23:59.984000,387.343,19,81,0,100,2020-12-28 20:41:46.813000,66C39AD6,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
5fea133ae1506a4eac75e994,5fd13d6a41ad490cad91959c,APPROVED,2020-12-28 17:17:49.692000,2020-12-28 17:23:45.939000,356.247,21,7,0,100,2020-12-28 20:41:55.311000,66C39AD6,United States,United States,Unemployed (and job seeking),White,,United States,Female,Yes
5fea134b539a389b761642fa,5f90904c2cf648152f4d1aa8,APPROVED,2020-12-28 17:18:21.419000,2020-12-28 17:25:19.668000,418.249,22,69,2,99,2020-12-28 20:41:58.510000,66C39AD6,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
5fea136c3986cc95b05f83b4,5c59c2a5a102f40001183916,APPROVED,2020-12-28 17:18:39.045000,2020-12-28 17:22:17.468000,218.423,21,135,1,100,2020-12-28 20:42:09.473000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,Yes
5fea1375c92b369c0f660a10,5e9a4b17666c130defb0ab72,APPROVED,2020-12-28 17:18:50.536000,2020-12-28 17:24:11.503000,320.967,25,201,1,100,2020-12-28 20:42:13.493000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea13b999e7cf9a8dd81927,5e61c57dc5c7450c344f2e82,APPROVED,2020-12-28 17:19:58.020000,2020-12-28 17:27:15.677000,437.657,25,218,0,100,2020-12-28 20:42:27.713000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,Yes
5fea13dd0479d74e3c4099c7,5cbf87e2a4f6cd000172a1ec,APPROVED,2020-12-28 17:20:32.748000,2020-12-28 17:25:05.649000,272.901,26,422,3,99,2020-12-28 20:42:40.151000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea165b29db959ccd3aa8e7,5eeceff127e0dd0cedfc363c,APPROVED,2020-12-28 17:31:37.134000,2020-12-28 17:36:18.281000,281.147,28,388,5,98,2020-12-28 20:44:32.600000,66C39AD6,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
5fea1675069e3b9610b25fb4,5ed155b4b6ee6f08dafad783,APPROVED,2020-12-28 17:32:17.244000,2020-12-28 17:38:52.812000,395.568,19,82,1,100,2020-12-28 20:44:49.046000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fe9fc5643c57899ce1d338d,5d3532fb6178c20018195407,APPROVED,2020-12-28 15:40:12.219000,2020-12-28 15:45:20.617000,308.398,23,321,0,100,2020-12-28 20:18:53.480000,66C39AD6,United States,United States,Full-Time,Black,English,United States,Female,Yes
5fe9ff70adaa099880c8c92f,5dbc381c2d098c1eda54a2f7,APPROVED,2020-12-28 15:53:20.266000,2020-12-28 16:01:31.315000,491.049,20,287,0,100,2020-12-28 20:19:51.710000,66C39AD6,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
5fea02b0dfad1598f2188270,5f90d574b4e0351f24796c77,APPROVED,2020-12-28 16:07:34.635000,2020-12-28 16:22:25.269000,890.634,20,114,3,97,2020-12-28 20:21:52.087000,66C39AD6,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,Yes
5fea0560b9b6094b6df36958,5d96b4f6d0e628001893a1af,APPROVED,2020-12-28 16:18:43.396000,2020-12-28 16:26:05.612000,442.216,26,191,2,100,2020-12-28 20:24:05.226000,66C39AD6,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
5fea0671ad8fba9b18a75aa1,5f079536db2246057cc1109c,APPROVED,2020-12-28 16:23:20.392000,2020-12-28 16:36:18.380000,777.988,25,94,0,100,2020-12-28 20:25:07.667000,66C39AD6,United States,United States,Full-Time,Black,English,United States,Female,No
5fea092c4e54094bdfe4e7d4,59235471e937bd0001ca0245,APPROVED,2020-12-28 16:35:06.335000,2020-12-28 16:41:49.434000,403.099,22,1310,9,99,2020-12-28 20:26:51.169000,66C39AD6,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
5fea0966173bfb4bd1d499c7,5dd31aef0f8d5133418c82a5,APPROVED,2020-12-28 16:35:54.413000,2020-12-28 16:44:04.603000,490.19,27,62,0,100,2020-12-28 20:27:08.796000,66C39AD6,United States,United States,Full-Time,Black,English,United States,Female,Yes
5fea0d08dfad159ad3fbfd84,5e52148e9a302e245eb71caf,APPROVED,2020-12-28 16:51:25.384000,2020-12-28 16:57:49.578000,384.194,23,547,10,96,2020-12-28 20:32:13.062000,66C39AD6,United States,United States,Part-Time,Black,English,United States,Female,Yes
5fea0d4d2f56714cb9499e6a,5d073bbfffd6f0000150a7eb,APPROVED,2020-12-28 16:52:34.542000,2020-12-28 17:05:10.102000,755.56,22,697,1,100,2020-12-28 20:32:31.504000,66C39AD6,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
5fea0d9e878eaa9aa0486acb,5ea3310bf9c4f828f0c909c5,APPROVED,2020-12-28 16:53:58.331000,2020-12-28 16:59:24.842000,326.511,20,274,1,100,2020-12-28 20:33:14.415000,66C39AD6,United States,United States,Part-Time,Black,English,United States,Female,Yes
5fea0fd784b3a99b75728284,5955a3eb98c9c400019f5c5f,APPROVED,2020-12-28 17:03:22.078000,2020-12-28 17:13:48.996000,626.918,23,1149,3,100,2020-12-28 20:37:22.721000,66C39AD6,United States,United States,DATA EXPIRED,Black,English,United States,Female,Yes
5fea10400538db4de5476df0,5fcaf486967d8b7bc4c15562,APPROVED,2020-12-28 17:05:11.275000,2020-12-28 17:11:16.331000,365.056,20,45,0,100,2020-12-28 20:38:04.060000,66C39AD6,United States,United States,Part-Time,Black,,United States,Female,Yes
5fea138443c5789e07f5e22a,5e3d8ef3b9b9e3043d928529,APPROVED,2020-12-28 17:19:00.948000,2020-12-28 17:25:21.493000,380.545,26,261,0,100,2020-12-28 20:42:23.631000,66C39AD6,United States,United States,Other,Black,English,United States,Female,Yes
5fea13d5adaa099a900cdc04,5c1449f1b439140001543ec1,APPROVED,2020-12-28 17:20:24.365000,2020-12-28 17:28:26.824000,482.459,23,177,1,100,2020-12-28 20:42:35.984000,66C39AD6,United States,United States,Other,Black,English,United States,Female,No
5fea14a6ebe5924dbdc4a44f,5f5d3cc76943f05807b31df5,APPROVED,2020-12-28 17:23:49.872000,2020-12-28 17:35:16.715000,686.843,21,169,0,100,2020-12-28 20:43:10.917000,66C39AD6,United States,United States,Due to start a new job within the next month,Black,DATA EXPIRED,United States,Female,No
5fea1612559f439d6fc19852,5f29dfe7512c2817f7957e1a,APPROVED,2020-12-28 17:30:14.412000,2020-12-28 17:36:28.251000,373.839,22,331,1,100,2020-12-28 20:44:15.742000,66C39AD6,United States,United States,Part-Time,Black,English,United States,Female,Yes
5fea16db5ce3ae4c34f9a1d3,5fb1af98ade2d76d03d38fde,APPROVED,2020-12-28 17:33:50.665000,2020-12-28 17:45:04.421000,673.756,20,75,0,100,2020-12-28 20:45:03.866000,66C39AD6,United States,United States,Other,Black,DATA EXPIRED,United States,Female,Yes
5fe9fa65cd5d984a04f2576b,55cb7fdafdf99b3c26ae4d4a,APPROVED,2020-12-28 15:31:52.477000,2020-12-28 15:37:42.853000,350.376,24,482,1,100,2020-12-28 20:18:23.534000,66C39AD6,China,United States,Full-Time,Asian,Chinese,China,Female,No
5fe9fbfc52b0e24a37213c9d,5e375b7e76397a6f27f9547f,APPROVED,2020-12-28 15:38:39.090000,2020-12-28 15:45:11.014000,391.924,27,134,0,100,2020-12-28 20:18:35.540000,66C39AD6,Philippines,United States,Full-Time,Asian,Tagalog-Filipino,Philippines,Female,No
5fe9fe488f6210942d600ddc,5eb5bca60f43214b20ec5f1a,APPROVED,2020-12-28 15:48:34.690000,2020-12-28 15:56:32.704000,478.014,20,162,1,100,2020-12-28 20:19:13.867000,66C39AD6,China,United States,Part-Time,Asian,English,United States,Female,Yes
5fea02f8e14422941d9612fb,5e45a7e926e79c000bc12a85,APPROVED,2020-12-28 16:08:27.189000,2020-12-28 16:38:29.312000,1802.123,29,333,0,100,2020-12-28 20:22:16.053000,66C39AD6,United Arab Emirates,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,English,India,Female,Yes
5fea03a6c392159add086d19,5c297a144479410001515282,APPROVED,2020-12-28 16:11:20.911000,2020-12-28 16:20:40.396000,559.485,22,901,3,100,2020-12-28 20:22:36.676000,66C39AD6,United States,United States,Unemployed (and job seeking),Asian,Vietnamese,United States,Female,No
5fea041813597c4b7919e8ff,5dddef56946f7cd753f9e2d7,APPROVED,2020-12-28 16:13:15.095000,2020-12-28 16:16:59.858000,224.763,22,224,0,100,2020-12-28 20:23:13.632000,66C39AD6,Korea,United States,Full-Time,Asian,English,Korea,Female,Yes
5fea06945312ca98b3aebb68,5fa2502cc809e7419b400926,APPROVED,2020-12-28 16:23:52.432000,2020-12-28 16:29:08.786000,316.354,22,78,0,100,2020-12-28 20:25:10.397000,66C39AD6,United States,United States,Part-Time,Asian,DATA EXPIRED,United States,Female,Yes
5fea0275d4f1e44a34368627,5fab62d79184d066021814bc,APPROVED,2020-12-28 16:06:17.882000,2020-12-28 16:17:39.057000,681.175,21,45,0,100,2020-12-28 20:21:48.530000,66C39AD6,United States,United States,Unemployed (and job seeking),Mixed,DATA EXPIRED,United States,Female,No
5fea02f20ad48b98fa3c0836,5c84002036f2450001c86167,APPROVED,2020-12-28 16:08:23.257000,2020-12-28 16:12:36.157000,252.9,24,786,9,97,2020-12-28 20:22:02.012000,66C39AD6,United States,United States,Part-Time,Mixed,English,United States,Female,Yes
5fea04b4c92b3699bbc33a40,5c8474f01b699a00011c34f8,APPROVED,2020-12-28 16:15:48.002000,2020-12-28 16:20:50.203000,302.201,22,46,0,100,2020-12-28 20:23:38.320000,66C39AD6,Brazil,United States,Full-Time,Mixed,DATA EXPIRED,Brazil,Female,No
5fea08bef4e2339a80260546,5ed941259638594b3b390bb7,APPROVED,2020-12-28 16:33:05.376000,2020-12-28 16:39:39.895000,394.519,19,186,0,100,2020-12-28 20:26:19.866000,66C39AD6,United States,United States,Unemployed (and job seeking),Mixed,English,United States,Female,Yes
5fea0b526bfb63951ae6821b,5fd78f6f81f4430d1a8c9af1,APPROVED,2020-12-28 16:44:07.995000,2020-12-28 16:50:35.557000,387.562,24,37,0,100,2020-12-28 20:30:15.868000,66C39AD6,United States,United States,Full-Time,Mixed,,United States,Female,No
5fe9ffcb416cba4b3cbb80cd,5f55bbd5fc189099844bd057,APPROVED,2020-12-28 15:54:54.709000,2020-12-28 16:01:40.932000,406.223,25,133,0,100,2020-12-28 20:20:02.739000,66C39AD6,United States,United States,Part-Time,Other,DATA EXPIRED,United States,Female,No
5fea0086509c7e180d7770fd,5fcfb2127910ee104cb46294,APPROVED,2020-12-28 15:58:01.454000,2020-12-28 16:06:25.473000,504.019,23,12,1,96,2020-12-28 20:20:29.481000,66C39AD6,Mexico,,Full-Time,Other,,Mexico,Female,No
5fea024f8ac182947dd6a543,5c45263e5aca820001f7828e,APPROVED,2020-12-28 16:05:38.608000,2020-12-28 16:11:41.123000,362.515,24,215,0,100,2020-12-28 20:21:33.705000,66C39AD6,"Venezuela, Bolivarian Republic of",United States,Full-Time,Other,Spanish,United States,Female,No
5fe9f9ca069e3b9167d768d2,5fcc59f260422da78fc724cc,APPROVED,2020-12-28 15:29:27.545000,2020-12-28 15:42:49.678000,802.133,31,2,0,100,2020-12-28 20:18:17.102000,66C39AD6,Canada,United States,Full-Time,White,,Canada,Female,No
5fe9fb8eb11116949860f77c,5fc91d4eca466536baeffc93,APPROVED,2020-12-28 15:41:06.412000,2020-12-28 15:45:23.354000,256.942,33,19,0,100,2020-12-28 20:18:32.514000,66C39AD6,Peru,United States,Unemployed (and job seeking),White,,Peru,Female,Yes
5fe9fcd70f62f493b2a516fe,5d34c558320980001738760f,APPROVED,2020-12-28 15:42:24.879000,2020-12-28 15:49:02.546000,397.667,30,67,2,98,2020-12-28 20:19:06.585000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fe9fded83f6af93481fd24f,5effec7b92f0e60e0d9420a6,APPROVED,2020-12-28 15:46:55.806000,2020-12-28 15:53:31.663000,395.857,30,349,0,100,2020-12-28 20:19:09.776000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea00801f2ef99882645f21,5ee29af522f48c185064d5fd,APPROVED,2020-12-28 15:57:56.222000,2020-12-28 16:02:42.433000,286.211,31,214,2,100,2020-12-28 20:20:18.599000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0091705a1f4b1547aac3,5fa1da0b8810903802fc6390,APPROVED,2020-12-28 15:58:13.778000,2020-12-28 16:05:45.279000,451.501,31,97,0,100,2020-12-28 20:20:36.848000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,Yes
5fea00a5efea4093489b5605,5d1283351716480017019be7,APPROVED,2020-12-28 15:58:32.877000,2020-12-28 16:09:31.861000,658.984,29,98,0,100,2020-12-28 20:20:40.356000,66C39AD6,Ukraine,United States,Part-Time,White,Russian,Russian Federation,Female,No
5fea0270dd8cf19340fc7ce5,59ed1eb67f3d71000171e23b,APPROVED,2020-12-28 16:06:12.017000,2020-12-28 16:13:25.420000,433.403,38,455,0,100,2020-12-28 20:21:44.196000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea02f8ad8fba99adc3024f,5d0be632facd7500187a3b55,APPROVED,2020-12-28 16:08:29.521000,2020-12-28 16:16:41.596000,492.075,37,290,0,100,2020-12-28 20:22:11.800000,66C39AD6,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
5fea0310eae5439a784fd9ae,5c314de6d5fc960001d2cb93,APPROVED,2020-12-28 16:08:51.775000,2020-12-28 16:15:21.968000,390.193,38,1178,0,100,2020-12-28 20:22:25.395000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea04048f6210942d600df9,5f690f742f60ad0e80c1c605,APPROVED,2020-12-28 16:12:52.678000,2020-12-28 16:21:21.659000,508.981,30,173,0,100,2020-12-28 20:23:03.617000,66C39AD6,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
5fea040b0479d74bf0adf56c,5be8320f19860d00010f79ec,APPROVED,2020-12-28 16:13:03.156000,2020-12-28 16:17:09.776000,246.62,34,220,3,98,2020-12-28 20:23:10.364000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea04bdcd5d984bdf186191,5d30eee5e7ca2e001bd4091b,APPROVED,2020-12-28 16:16:01.487000,2020-12-28 16:20:43.184000,281.697,37,804,7,99,2020-12-28 20:23:41.659000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,Yes
5fea04f130cadf182619f54e,5fe0ed61878eaaadb9def6af,APPROVED,2020-12-28 16:17:00.250000,2020-12-28 16:23:12.616000,372.366,33,18,0,100,2020-12-28 20:23:56.187000,66C39AD6,United States,,Full-Time,White,,United States,Female,No
5fea0502cbe06998e0abfb43,5dd31760fb7d41000c6610e3,RETURNED,2020-12-28 16:27:06.273000,,335350.017845,31,415,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fea0609e7417a9a56baa873,5fc84279fff9b01c16046778,APPROVED,2020-12-28 16:21:33.796000,2020-12-28 16:25:39.542000,245.746,35,69,2,98,2020-12-28 20:24:46.136000,66C39AD6,United States,United States,Full-Time,White,,United States,Female,No
5fea060ab890b14bd839c762,5fb3401e742c43a7c7397e36,APPROVED,2020-12-28 16:21:30.258000,2020-12-28 16:28:42.934000,432.676,33,105,1,100,2020-12-28 20:24:46.503000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea065991948a4b9e6745b2,5fe7830f60d5fb11b5e2893e,APPROVED,2020-12-28 16:23:13.806000,2020-12-28 16:31:51.820000,518.014,32,6,0,100,2020-12-28 20:25:03.077000,66C39AD6,United States,United States,Part-Time,White,,United States,Female,No
5fea07151f2ef997988db097,5fe2fbe6197628f32306e8c8,APPROVED,2020-12-28 16:26:03.065000,2020-12-28 16:33:28.341000,445.276,30,5,0,100,2020-12-28 20:25:27.787000,66C39AD6,United States,United States,Full-Time,White,,United States,Female,No
5fea073d2fd45c4ca077ff4b,5fc7cf79ae2a8f052af51589,APPROVED,2020-12-28 16:26:37.641000,2020-12-28 16:35:45.771000,548.13,34,17,0,100,2020-12-28 20:25:30.959000,66C39AD6,Ukraine,United States,Full-Time,White,,Ukraine,Female,No
5fea07548f6210959968a7e2,5fe553d1fd62fb321058d6b8,APPROVED,2020-12-28 16:27:05.060000,2020-12-28 16:41:50.421000,885.361,32,9,0,100,2020-12-28 20:25:34.972000,66C39AD6,,,Full-Time,White,,United States,Female,No
5fea075ebaa7c49c95c37d08,5e1e18a526689418194b69e6,APPROVED,2020-12-28 16:27:13.336000,2020-12-28 16:33:32.026000,378.69,35,654,3,100,2020-12-28 20:25:38.192000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea07c00ad48b9a5f093f6d,5966886dee2508000108b02c,APPROVED,2020-12-28 16:28:51.364000,2020-12-28 16:37:48.199000,536.835,31,1423,3,100,2020-12-28 20:25:55.589000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea07ca4e54094b68623ab2,5c4fc3009eeaf00001599352,APPROVED,2020-12-28 16:29:01.224000,2020-12-28 16:35:31.458000,390.234,36,672,6,98,2020-12-28 20:25:58.777000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea07cce1442295645bc52d,5c1c157f77936700018284b7,APPROVED,2020-12-28 16:29:03.448000,2020-12-28 16:35:12.251000,368.803,34,990,3,100,2020-12-28 20:26:03.608000,66C39AD6,Canada,United States,Part-Time,White,English,United States,Female,No
5fea0833c9239599fb9fc20e,5f35d62a75f2fb61037161c6,APPROVED,2020-12-28 16:30:46.839000,2020-12-28 16:41:14.412000,627.573,35,277,0,100,2020-12-28 20:26:13.525000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,Yes
5fea08e9b0feb89b4b589d12,5fe584d4cb429db7b79e6dd9,APPROVED,2020-12-28 16:34:04.584000,2020-12-28 16:52:10.212000,1085.628,33,8,1,94,2020-12-28 20:26:40.068000,66C39AD6,United States,,Part-Time,White,,United States,Female,No
5fea0904bbdf7f99b239eec5,5e2de92d8844873da01af947,APPROVED,2020-12-28 16:34:14.808000,2020-12-28 16:42:20.199000,485.391,34,529,0,100,2020-12-28 20:26:46.072000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea09d9d1cd50189ece641a,5f1ca7c9d3db3c11895ba1fa,APPROVED,2020-12-28 16:37:48.904000,2020-12-28 16:43:05.063000,316.159,32,204,2,99,2020-12-28 20:28:01.444000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea09e0e4785a4b403c4844,5fc2c0cfdb80f9025c6b4810,APPROVED,2020-12-28 16:37:52.176000,2020-12-28 16:43:36.241000,344.065,30,74,0,100,2020-12-28 20:28:05.294000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea0a21069e3b9434276085,5f9a0b05e01ad1119c54eea1,APPROVED,2020-12-28 16:39:07.183000,2020-12-28 16:58:23.122000,1155.939,35,97,0,100,2020-12-28 20:28:39.991000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea0a8d5474cd99057b6a00,5dd733664524e76dc4537fe2,APPROVED,2020-12-28 16:40:49.477000,2020-12-28 16:45:24.669000,275.192,34,561,2,100,2020-12-28 20:29:16.097000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,Yes
5fea0ab184b3a99a89153e83,5bdd368719b9ba000157fb12,APPROVED,2020-12-28 16:41:23.901000,2020-12-28 16:44:21.760000,177.859,29,501,1,100,2020-12-28 20:29:24.271000,66C39AD6,United States,United States,Full-Time,White,Spanish,United States,Female,Yes
5fea0b356a36579bbad8778e,5e9a2f95fe11450cc4a6b2be,APPROVED,2020-12-28 16:43:36.310000,2020-12-28 16:47:59.912000,263.602,32,611,4,99,2020-12-28 20:29:56.069000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0b96173bfb4c45924377,58742bf5d53c97000159df8c,APPROVED,2020-12-28 16:45:14.180000,2020-12-28 16:50:20.748000,306.568,31,1442,2,100,2020-12-28 20:30:26.339000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0bad6079e195137c8a72,5fdf9e43c5f99b80dd623650,APPROVED,2020-12-28 16:45:37.382000,2020-12-28 16:50:09.060000,271.678,30,15,0,100,2020-12-28 20:30:42.795000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Female,No
5fea0bcfa35c0e4c48540e74,5de8734b44b3127e513ae247,APPROVED,2020-12-28 16:46:10.691000,2020-12-28 16:54:22.291000,491.6,30,480,8,97,2020-12-28 20:30:45.974000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0c41e5e6319a391d13a8,5f4a835e9e84256238129995,APPROVED,2020-12-28 16:48:01.416000,2020-12-28 16:53:14.313000,312.897,29,253,1,100,2020-12-28 20:31:12.294000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea0c616d65c59b9afdbc6c,5cb906775eb6db0013961bee,APPROVED,2020-12-28 16:48:37.889000,2020-12-28 16:57:21.585000,523.696,35,999,1,100,2020-12-28 20:31:16.614000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
